id,date_flown,route,traveller_type,author,date_of_review,overall_rating,aircraft,cabin_flown,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,seat_comfort,value_for_money,wifi_and_connectivity,review_verified,review_title,review_text
225,January 2020,Bangalore to Rome via Dubai,Family Leisure,V Masalla,8th February 2020,8,Boeing 777-300 / A380,4,4,4,4,4,Economy Class,4,3,Trip Verified,"good service, food and punctuality"," My last trip was in January from Bengaluru to Rome and back, via Dubai. The flight from Bengaluru to Dubai on 29th January, good service, food and punctuality. However, the best service that I ever got on Emirates till now, was on the Dubai to Rome flight, EK 97 on the same day. The flight departed on time, cabin was clean and the cabin crew was very much on their toes to serve the passengers. I would like to particularly appreciate the service by the cabin crew Anthala . I know it is very difficult for the cabin crew to be smiling and go about their job with long hours of flying and adjusting to time differences. I would like to thank and appreciate the service provided by her on this flight. On the return flight from Rome to Bengaluru, the service on the flights was not up to the standards of Emirates."
226,February 2020,Bangkok to Cape Town via Dubai,Solo Leisure,Riccardo Micci,7th February 2020,7,A380 / Boeing 777,3,1,4,4,3,Economy Class,5,na,Trip Verified,special meal quality is very poor," Bangkok to Cape Town via Dubai. All 4 flights departed on time. On board service good. Food inedible. Ordered vegan meals which were terrible. Dinner ex Bangkok was rice with peas, carrots and mushroom.  Totally unimaginative meals. Surprised to get an amenity bag on the Dubai to Cape Town sector.  Hot towel also handed out on same sector which is something i haven't seen for a long time. Overall a good experience except Emirates must look at the special meal quality which is very poor. "
227,February 2020,Kolkata to New York JFK via Dubai,Family Leisure,K Marnyash,7th February 2020,5,Boeing 777 / A380,4,2,4,5,4,Economy Class,2,5,Trip Verified,disappointed with their service," Kolkata to New York JFK via Dubai. I am totally disappointed with their service. During check in when I asked to provide a seat near to my family members (traveling on the same route, but different PNR), the check in agent did not replied anything, but issue the boarding pass with the seat which was randomly assigned 48 hrs prior to the departure. However, the DXB-JFK flight was almost empty, so I can sit with my other family members. Food quality as well as quantity was tremendously poor. They served one meal just after taking off from DXB and another meal just before arrival in JFK. No other meal in between for this almost 15 hrs journey except a biscuit size pizza slice.  I pre ordered hindu non veg meal. During food service, I informed the cabin crews about my change of seat, but one crew served me a packet saying Hindu non-veg meal which was not hindu meal. My all other family members got different foods in their hindu meal.  The most confusing in the  journey was Emirates hotel policy. I booked a ticket from Emirates website with fare basis economy saver and 13 hrs stop over in Dubai having no shorter connection. My family members purchased same economy save ticket with almost same fare but from agents and they got Dubai Connect voucher. I suggest Emirates to provide the hotel eligibility during the booking process. Probably, I would not book via Emirates website then. The only good thing in the journey was availability of wheel chair in all airport."
228,January 2020,Dubai to Manchester,Business,P Brown,7th February 2020,10,A340,5,5,5,5,5,Business Class,5,na,Trip Verified,It surpassed my needs and expectations,"I had endured a very busy trip to Dubai and really needed to relax on the flight back to the UK. The whole crew were the best I’ve ever flown with. They were happy to be of service to even the most demanding of passengers. I enjoyed a drink in the bar, a super lunch and relaxed all the way home. It surpassed my needs and expectations by some margin! Bravo to all the crew. My most relaxing and enjoyable flight ever!"
229,February 2020,Bombay to Manchester via Dubai,Family Leisure,L Irving,4th February 2020,1,A380,5,1,1,2,3,Economy Class,2,1,Trip Verified,Emirates refused any hospitality or compensation,"Customer service and good hospitality has gone out of the window for this money grabbing airline. Emirates airline failed to provide a refund for a ticket I paid for my 87 year old grandad who refused to fly on a 13 hour delayed flight. On the 13 hour delayed flight they looked after us in the UK but on the delayed 12 hour stay in Dubai they didn’t even offer us a bottle of water at the airport and then sent us to a terminal with no baby changing facilities or services for a 6 hours. I paid for a sub standard lounge myself out of necessity for my family but Emirates refused any hospitality or compensation. Inflight food was horrible. On the return journey the scones, clotted cream and jam was acceptable but the rest of the 6 meals we had on the other 3 flights were horrible. Emirates beef and mash - meat was too large and overcooked to be edible, sauce saltier than sea water and a salad of sweetcorn. Emirates directly employed staff are great but third party ground handling staff are horrible. No customer service skills at all shown in Mumbai. They didn’t even offer a buggy for my child in a massive airport and then went on to charge me an extortionate amount for 17kg excess baggage. No hospitality in Dubai, forget a lounge, no information communication or water when delayed with a family. Their profit grabbing has lead to a simple burger and fries meal costing £20 for 1 person and a sub standard lounge at £180 at my expense! By far the worst airline from the airlines I have been on: Etihad, Lufthansa, Singapore Airlines, South African airlines, Air India, Turkish Airlines, Indigo, BA and Cathay. Contact customer service and receive nothing citing rules where they can basically extortion money from trapped passengers. Ridiculous, never ever again."
230,February 2020,Venice to Dubai via Singapore,Couple Leisure,Yew Heng Hum,4th February 2020,4,Boeing 747,1,3,3,2,3,Economy Class,3,na,Trip Verified,the service standard has depreciated so much,"Venice to Dubai via Singapore. One or two of your female flight attendants when serving did not talk to the passenger. One lady attendant just simply waited for me to ask the passenger next to me what she wanted for her drink. Some of your staff were really quite unwilling to even say ""Goodbye"" or ""Thank you"" when we were leaving. This is really unacceptable in the service industry. Several years ago, I find Emirates to be really good. I cannot say the same now. Really sad that the service standard has depreciated so much. "
231,January 2020,Cape Town to Manchester via Dubai,Couple Leisure,D Gordon,3rd February 2020,3,na,1,1,1,4,1,Economy Class,2,1,Not Verified,service is now very poor," Cape Town to Manchester via Dubai. I have had 4 journeys and 8 flights now with Emirates. This time from Cape Town to Dubai which is over 9 hours. The seats are uncomfortable for such a long flight, the food is pathetic and the snack isn’t worth serving. The service is non existent and if you want a drink of alcohol you have to call or go to a section in the aircraft where you have to ask. Our terminal transfer on the way back was a 10 minute walk and a 15 minute bus. Be very careful as Emirates have got far too big and service is now very poor."
232,February 2020,London to Dhaka via Dubai,Couple Leisure,Shakil Farid,3rd February 2020,5,A380 / Boeing 777-300,2,3,2,3,3,Economy Class,2,2,Trip Verified,treat the customers really badly," London to Dhaka via Dubai. Awful service between Dubai to Dhaka. They treat the customers really badly in that sector . We were not even allowed to take 1 hand luggage which was within the 7kg. When I questioned politely why we are not allowed to take handbag onboard, I was threatened that I shall not be allowed to board and should go at the back of the line as I have missed my chance to be boarded."
233,January 2020,Dubai to Islamabad,Business,M Mirhan,3rd February 2020,3,na,1,2,3,3,2,Business Class,1,1,Trip Verified,So disappointed," Dubai to Islamabad. I upgraded my return from Dubai to Business Class and to get lounge access in Dubai. In a nutshell, my experience of the lounge and the flight was underwhelming. The Emirates Business Class lounge at Dubai airport, although huge, is dated and so big that it becomes inconvenient.  Huge, but so convenient to navigate so one has to keep walking, hoping to find anything. The food was average. The service was courteous. The flight was not even 3 hours but what really made it an unpleasant experience was the attitude of the air hostess serving my side. The welcome on board was anything but warm. I thought, maybe they are busy and it will get better. I am short and had a heavy backpack and a duty-free shopping bag in my hand. I was struggling to open the overhead bin but she did not offer to help me or open the bin for me. On the contrary, when I asked where to put it she just gestured and ignored that I was in a pickle. Thankfully, a fellow passenger got up to help me. The air hostess's attitude continued for the rest of the flight - once she was passing by and I stopped her for a glass of water and she almost did an eye roll when she stopped. I did not pay extra for this. Honestly, my experience with Emirates Economy when going to Dubai was better than this. The biggest turn off is a staff with an attitude. Fine, they probably do not like the Dubai to Pakistan sector but that is not my fault. We pay a good amount and honestly, it does not take much to be nice and courteous. So disappointed, especially when I thought Emirates business class would be the best experience. The 2-3-2 configuration is poor, the wifi never worked,. Going to avoid this from now onwards."
234,January 2020,Tehran to Auckland via Dubai,Couple Leisure,D Zamir,1st February 2020,1,na,1,2,1,4,3,Economy Class,1,1,Trip Verified,We were really disappointed," We had a flight from Tehran to Auckland via Dubai in January 2020. Due to the Ukrainian flight crash, our flight was rescheduled twice by Emirates, which means we had to have 20.5 hr of stop in Dubai. We called the airline office in Tehran to see our options of accommodation in Dubai. They said yes due to a stop longer than 13 hrs the airline must provide accommodation for you but they didn’t have access to the hotel booking system and asked us to address this issue in emirates airline counter in Dubai airport. We arrived in Dubai and asked about the hotel booking option. Surprisingly they said we cannot have any accommodation provided by airline, and it is not their problem! We had arguments about the airline policy and they were refusing to show us the policy and just giving us some wrong information that it is in their policy and they cannot provide accommodation. After 2 hrs of discussion and argument, they finally provided a twin room for three people. We were really disappointed. I had a surgery on my neck about two weeks before the flight which and had to ask the cabin crew to open the head locker for me. I asked one of the crews for the first time, he opened the head locker for me and said “don’t ask me again to do that for you, I’ve got back pain!”. I won’t fly with Emirates anymore."
235,January 2020,Chicago to Hyderabad via Dubai,Couple Leisure,Javeed Akhter,31st January 2020,4,Boeing 777-300,5,3,2,3,2,Business Class,2,1,Not Verified,We felt like we were economy class passenger," Chicago to Hyderabad via Dubai. My wife and I bought business class tickets from the airline directly. After getting the boarding pass we wanted to go their lounge. We were informed that we are not allowed to use the lounge as we had a different category of business class ticket, I have traveled in business class on many airlines and this is the first time we have been denied lounge privileges. Buying a ticket on sale means we get the same Privileges for lesser money. We felt like we were economy class passenger. We are determined never to travel Emirates again."
236,January 2020,Bangkok to Birmingham via Dubai,Business,Paul Mercer,29th January 2020,9,A380,5,5,5,3,4,Business Class,4,2,Trip Verified,cabin crew were excellent,"Bangkok to Birmingham via Dubai. Two seamlessly-efficient A380 flights. Although both with the older versions, with the slightly curious bar area, the cabin crew were excellent – efficient, courteous and chatty. The Emirates lounge in Bangkok is excellent with a good selection of food and drink, including champagne, and boarding was handled efficiently with business passengers having their own line. As ever with this route, the Wi-Fi connectivity varied – at times it was very fast and others did not work at all. Food on the flight was tasty and the crew were diligent in ensuring that glasses were topped up. The connection in Dubai was easy, without any terminal change, and the lounge gave easy access to the aircraft. On arriving in Birmingham, our bags were waiting on the carousel before we had progressed through the slow immigration process."
237,January 2020,Johannesburg to Phuket via Dubai,Business,P Nzuza,29th January 2020,5,Boeing 777-300,2,2,3,4,2,Business Class,3,3,Trip Verified,still rate Qatar Airways top," Johannesburg to Phuket via Dubai. First time on Emirates and expected the outstanding service and comfort that  friends have been talking about. I did not experience that. On both legs, crew was unfriendly and not very welcoming. The senior crew member on the outbound leg was exceptionally kind, but for the rest of the team it felt like they were just fulfilling a duty. On the return flight, the crew member got my drinks and food order wrong twice - and when I pointed it out, she looked annoyed as if it was my fault. Having flown with many other airlines before, I still rate Qatar Airways top, and Swiss as my second best in terms of quality of service, quality of food and overall customer experience."
238,January 2020,New York to Milan,Solo Leisure,Daniel Rubiniak,26th January 2020,8,A380,5,4,5,5,5,Economy Class,5,na,Not Verified,Fantastic service," JFK - MXP - JFK, back and forth on an A380 with Emirates. Fantastic service starting from the ground at the check in counters (in both MXP and JFK) to in-flight. Spacious seats, good in flight entertainment and nice array of drinks offered. Only point with room for improvement are the meals - reasonably good but not on par with all the rest."
239,January 2020,Hamburg to Tehran via Dubai,Family Leisure,Aidin Azimi,26th January 2020,5,A380 / Boeing 777-300,4,3,3,1,3,Economy Class,4,na,Not Verified,Staff were not so welcoming ," Hamburg to Tehran via Dubai. We flow with a baby. On the ongoing flight it was not as we expected. Staff were not so welcoming and equipment was bad. There was a bassinet which was too high that you have to stand up to be able to see the baby. There is air conditioning which blow air directly to the baby and there was a huge tv directly on top of the bassinet which changes the view every minutes and in the night it annoy the baby. When bassinet were installed it is impossible to use table to tv. There is a trolley on airport but it is not suitable for younger than 6 month babies. There is no gate check for your own trolley. They do not accept it. I contacted and asked if i can checkin my carry on luggage which is so common for other airlines, they said i can but while getting boarding pass they did not accept it, so i had to go with 3 carry on luggage and baby seat in. Over all the going flight was not good. On the way back the first flight was delayed and i had less than 40 minutes to catch next flight and staff was helpful. Even though the flight had 50 minutes delay in take off. The return flight was better and we had better seats but tv and airconditionning issue still the same. Another annoying issue was staff does not know anything. Every question you ask they will reply the same, i will ask and let you know which never happened. The only flight which staff was helpful was from Dubai to Hamburg. The rest of the staff was not good."
240,January 2020,Dubai to Denpasar,Solo Leisure,R Krijnen,25th January 2020,5,Boeing 777,1,1,3,5,3,Economy Class,2,3,Not Verified,simply unacceptable," Flew Dubai to Denpasar return. Overall dissatisfied mainly due to the limited amount of drink runs provided by staff. The flight is over 9 hours long plus being stuck on the tarmac on the outbound flight from Dubai and only three rounds of drinks are provided! So only one drink every three hours which is simply unacceptable. Meanwhile the inflight entertainment warns you to drink sufficiently, making you even more frustrated."
241,December 2019,New York to Perth via Dubai,Couple Leisure,C. Cukrov,24th January 2020,1,na,1,2,1,2,1,Economy Class,1,1,Not Verified,completely awful experience," New York to Perth via Dubai. Our outbound was delayed from Newark and I was concerned on our entire flight that we would miss our connection in Dubai. The host assured me Emirates had the ability to hold any flight for up to one hour, and that we would make our connection. We arrived only to find we had missed our connection by 20 minutes. We were devastated, as this was the only flight out that day, and were told we would have to spend 24 hours in Dubai. There was no one on the ground to help us, so we made our own way to customer service. The staff were rude and completely unapologetic that we would lose 24hrs from our vacation. They told us to go to the hotel and didn't give us any guidance as to how to get our baggage, or even where our baggage would end up. The flight they rebooked us on allocated us seats at the back of the plane, as if losing 24hrs wasn't punishment enough. We then spent a further 3 hours at the airport, trying to get our seats moved and also secure our baggage. Even more concerning than all of this, there was no guidance around what it meant to enter the UAE and what we should be careful of medication-wise. When we went through customs to enter Dubai, they searched my bag and started questioning myself and my husband for sleep medication I had with me. It was incredibly disturbing and made even worse later finding out my husband had both Benedryl and pseudoephedrine - two over the counter drugs that are jailable offences in the UAE without a prescription! This is a complete lack of duty of care by Emirates.  This is disgusting behavior and not what I expect of what is said to be a premium airline. The above, and the complete lack of empathy I received from Emirates staff has been a completely awful experience. Emirates should be ashamed you are charging the fees you charge for this type of treatment."
242,December 2019,Perth to London via Dubai,Family Leisure,H Anderson,24th January 2020,9,A380,5,5,5,5,5,Economy Class,5,na,Trip Verified,staff were all so friendly,"Perth to London via Dubai. This is the first time I have flown with Emirates  The staff were all so friendly and knowledgeable. I flew in Economy class, and it was still very good. The cleanliness of the lavatories and the aircraft was above the standard. The food was also very nice. Only negative for me is the WiFi."
243,January 2020,Birmingham to Bangkok via Dubai,Business,M Peele,24th January 2020,9,A380,5,5,5,na,4,Business Class,4,4,Trip Verified,received excellent service," Birmingham to Bangkok via Dubai, excellent flights on new A380 aircraft. Cabin crew were friendly, efficient and ensured that we received excellent service. One criticism – which was shared by other passengers and indeed cabin crew we spoke to – is the appalling choice of music played when boarding the aircraft. We heard a number of songs dating back to the 1970s and 1980s which we had hoped we would never hear again. Although boarding was efficient, exiting was more chaotic. The problem is that both business and economy passengers are converging on the same exit which meant that it took an inordinate amount of time get off the aircraft. Why pay for a business ticket if you can’t enjoy the advantages?"
244,December 2019,Singapore to New York via Dubai,Family Leisure,A Marshidah,23rd January 2020,2,na,1,1,4,3,3,Economy Class,1,2,Trip Verified,left us so disappointed," Singapore to New York via Dubai. For this trip to JFK we decided to travel 1st time with emirates. On the departure date the journey was more than 21 hours from Singapore. The staff in the plane were arrogant and unhelpful. They were unwilling to help even for taking hot water for my other baby to make milk. Imagine requesting for hot water for baby milk (1st time on to the flight) and was greeted with an unhappy face from the crew. This is not during the period where everyone were required to remain seated. We are family of 8. Our baby 24 mths old and 4 mths old were not making things easy. The staff was rude to us from the start.  We were not demanding passenger nor were we rude at any time. We had on many occasions called them by pressing the button but at all times nobody came to our seat to attend to us. This is far from what we called excellent service coming from an international airline.  They told us to put up the hand carry luggage ourselves when my 13 yr old daughter had difficulties on 1 occasion. On another occasion there were clean pair of socks on the floor and they told us to clean that up. I was appalled by the choice of words they used. They even make unhappy faces when we requested for drinks as kids were thirsty. I am not a big eater but even i find that the food provided was insufficient in portion. We should have been served a proper meal for the last meal but instead we were given a small piece of pizza. As we were all very hungry on that day and Halal food was difficult to find at JFK airport we had to travel very far to have our meal at Philadelphia, the only place we know there were authentic halal food. This is from my experience. I was never required to send a feedback on service by an airline but our experience on 24 Dec with Emirates has left us so disappointed that we have no choice but to write this review."
245,January 2020,Stansted to Singapore via Dubai,Solo Leisure,Matthew Phillips,23rd January 2020,2,na,4,3,1,5,4,Economy Class,4,3,Trip Verified,frustrating and sorry affair," Stansted to Singapore via Dubai. The flight was long and arduous due to flooding at Dubai airport. This was obviously out of Emirates control. However the lost my bag, and as I was travelling on official business I was forced to purchase a replacement suit and medication. I first rang the emirates number in Singapore and spoke to an individual who told me they would email about the case. No email arrived. A week later I was passing through the airport again and went to the Emirates desk. The member of staff was incredibly rude, and informed me it was nothing she could help with (in fact she just sat shaking her head for most of the conversation). I then rang the Singapore number again and the member of staff informed me I would have to complain. I explained that I did not want to complain, but was just looking to have a normal conversation with a member of staff. The cost of the replacement clothes was modest. Anyway, I then used the feedback form online to send my request, and received nothing back after 3 days. Emirates do not provide an email address. My next step was to speak with someone on online chat function, who informed me it could take up to 30 days to respond to my complaint. I expressed incredulity at this number. My only conclusion is that Emirates does not do customer service - unless that is, you want to buy a business class ticket. It has been a very frustrating and sorry affair. The lack of clear information, mixed messages, is very frustrating. Individual members of staff seem to have no authority to deal with a problem, which speaks to a dysfunctional and frustrating work environment."
246,November 2019,Hong Kong to Paris via Dubai,Solo Leisure,Anton Gots,22nd January 2020,7,"Boeing 777-300ER, A380-800",3,3,4,5,5,Economy Class,4,3,Trip Verified,best entertainment system on board for sure,"Hong Kong to Paris via Dubai with Emirates. Had great 6 days stopover in Dubai. Value for money! The best entertainment system on board for sure. Loved their live TV, but unfortunately it is not available on all flights. Meals are just okay, service is slow and disorganized. They take out blankets and headsets from the people 40 minutes before landing, while people moving to the toilets up and down aisles and it creates such a mess in the cabin. "
247,December 2019,Paris to Hong Kong via Dubai,Solo Leisure,Anton Gots,22nd January 2020,7,A380-800,3,3,4,5,5,Economy Class,4,3,Trip Verified,Service is slow and disorganized,"Paris to Hong Kong via Dubai with Emirates. Great on board entertainment. Good seats. Spacious A380. Meals are just okay, they tend to run out of options frequently. Service is slow and disorganized. It's different from flight to flight. They take out blankets and headsets from the people 40 minutes before landing, while people moving to the toilets up and down aisles and it creates such a mess in the cabin. I really don't like those forceful advertisements before landing in Dubai. There are too many of them, too long, too noisy!"
248,January 2020,Lisbon to Sydney via Dubai,Family Leisure,S Deane,22nd January 2020,1,BUS 780,1,3,1,na,3,Economy Class,2,na,Trip Verified,Emirates customer review," Lisbon to Sydney via Dubai. The connection flight was overbooked, they did not allow us out of the plane so that we could get to our connection flight, and they rebooked us on the next day flight, and told us to go to the business lounge and wait. when I tried to make a complaint, they didn't want to know. The compensation was 15,000 reward points, no apology, no care. On the flight the next day, the TV in front of us at the back of the plane did not work."
249,January 2020,Hong Kong to Prague via Dubai,Solo Leisure,N Han,17th January 2020,8,A380,3,3,4,4,5,Economy Class,5,5,Trip Verified,tickets were relatively cheap," Hong Kong to Prague via Dubai. I could lie down and sleep in economy class because of the low load factor.  The aircraft was well-decorated and the legroom was satisfying. nThey have the best inflight entertainment system. The tickets were relatively cheap. The cabin crew were generally friendly. Dubai is not a passenger-friendly airport. It is quite frustrating to travel around. The airport is  massive but the train does not run through the entire airport. The cabin crew had not been too eager to serve. They sat in the galley for most of the time. When a passenger needed anything, instead of hitting the bell, they went to the galley and ask for their needs. The toilets were quite dirty. Although it takes 8 hours to fly from Hong Kong to Dubai, they only serve two meals (one hot and one cold).  Passengers needed to wait for 6 hours for another meal."
250,January 2020,Barcelona to Mexico city,Couple Leisure,M Galirez,15th January 2020,1,na,3,2,1,4,4,Business Class,1,na,Trip Verified,been a terrible disappointment," Barcelona to Mexico City. I boarded Emirates flight EK255 at Barcelona airport. We were assigned D19 gate, once the boarding started they made us go down a spiral staircase to the exterior, to wait for a bus to arrive after fifteen minutes to a far away location from to board by steps.  The unacceptable fact is that once the passengers got off the bus, soaking under the storm, the crew hindered the traffic, stopping the passengers outside the airplane access door to check their documents before allowing entry, despite having credited our access at the boarding gate and when boarding the bus. It is ridiculous that security measures are so poorly coordinated that they need to check the boarding passes three times. After twenty minutes under the rain, I managed to enter the plane. Before occupying my seat seat -7K- right next to the door, a second flight attendant asked me for my boarding pass, preventing me from sitting until I showed it. It was a pleasant experience to arrive in Spain by Aeromexico, while leaving with Emirates has been a terrible disappointment."
251,January 2020,Johannesburg to San Francisco via Dubai,Solo Leisure,Francois Stofberg,15th January 2020,1,na,1,na,1,na,1,Economy Class,1,1,Trip Verified,avoid using their services," Johannesburg to San Francisco via Dubai. I traveled to San Francisco  for important business meetings. After experiencing almost 4 hours of delays I was informed on my arrival (12 Jan. 2020) in SF, Emirates informed me that my baggage had been lost. I was asked to complete a form and was told that the bag would be delivered to my hotel the next day. This was already upsetting because I didn't have clean clothes and would be attending my first meeting the following morning. I was forced to buy a clean set of clothes. After being told that Emirates would be in contact with me, and having heard nothing from the company I decided to call them later that day, only to find out that my baggage would only arrive the next day (14 Jan. 2020). As upsetting as this was, I didn't want to spend more money to rectify their mistake, so I borrowed a set of clothes from my colleague for our meetings the following day. Once again, not hearing anything from Emirates, I called them the morning of the 14th to ensure that everything will be taken care of. However, when I returned to my hotel later the afternoon my bag still was not delivered. Once again, I called Emirates just to hear that there was not anything they could do to resolve my issue, I was simply asked to wait. Now I will have to spend more money fixing their mistake. The lack service, communication and professionalism I received from Emirates has been distasteful. There has been no effort from their side to rectify their mistake, which is appalling for a company who consider themselves a leader in business travel. For this reason, I believe one should rather avoid using their services if you are time-pressed and have important meetings to attend."
252,December 2019,Brisbane to Singapore,Family Leisure,S Kan,13th January 2020,4,Boeing 777,1,2,4,1,4,Economy Class,2,na,Trip Verified,Emirates customer review," Brisbane to Singapore. Five star pricing but two star hospitality. Once the passengers boarded the plane and after the crew members checked everything was all good, the crew  were nowhere to be found until the last 90 minutes before arrival, which was the meal service time. The experience during the meal service was unpleasant and chaotic, you can see the crew were rushing. In flight entertainment screen resolution was bad."
253,January 2020,Hong Kong to Mauritius via Dubai,Couple Leisure,Tim Patrick,13th January 2020,10,A380 / Boeing 777,5,5,5,5,5,Business Class,5,na,Not Verified,Everything very good,"Hong Kong to Mauritius via Dubai. Emirates check-in at HK fast. Very early flight, they don't do the day before check-in anymore. Lounge huge, well-stocked and near the gate. 777 was half empty, lovely service from the crew. Breakfast really small, lunch was huge, very tasty. TV and all tech good, seat and cabin clean. Limo service excellent, really slick. A380 to Mauritius is excellent. Drinks in the bar with a friendly crew. Food is excellent, great drinks choice. More bathrooms. Return to Dubai same, very good. Return to Hk excellent. They have a much higher crew ratio than CX. Everything very good. App worked really well and honestly CX should take notes."
254,August 2019,Cairo to Dubai,Family Leisure,Yasmine Hussam,12th January 2020,1,na,2,2,1,4,3,Economy Class,1,3,Trip Verified,misleading and frustrating," Cairo to Dubai. Has been more than 5 hours now waiting at check in counter to board on the 12:25pm flight. Initially we were advised the flight is cancelled and they are checking for alternatives. We were surprised to know that other passengers with us were secured seats on the next flight and already checked in! Until now we dont have any answer or information on what to do next and Emirates airlines employees refuse to give us any information and some are very rude. In addition, the Emirates application keeps on changing the flight time every 2 hrs from 12:25 to 14:00 to 16:29 to 17:00 which is very misleading and frustrating!"
255,December 2019,Sydney to Dubai,Solo Leisure,K Hargul,11th January 2020,1,A380,1,3,1,4,1,Economy Class,1,na,Trip Verified,My seat did not recline, Sydney to Nairobi via Dubai. My seat did not recline. No help from staff. My 3rd flight with Emirates in a row where there has been a problem. Standards have fallen below requirement. And good luck getting a response from their team afterwards. 
256,December 2019,Dubai to Athens,Business,P Kamalatis,11th January 2020,4,na,3,4,1,4,4,Economy Class,3,4,Trip Verified,irresponsible on the inside," Had checked in on-line for an 11:50 Dubai to Athens flight on Dec 11th. My taxi arrived at 10:40 due to the unusually heavy rain that day. Run to drop off my luggage. An Emirates employee tried to call for about 5 minutes boarding, without any reply. Then he refused to put me on the flight and said ‘sorry you are 2 minutes late’.  Didn’t try to find a solution. Asked me to file a complaint, send back a standardized reply about timings and not referring to any of my questions. Emirates people smile and talk nicely, but when things get serious they really don’t care about their customer, have no empathy, make mistakes and even worse pretend to care. Shiny on the outside, irresponsible on the inside."
257,January 2020,Dubai to Lisbon,Business,Bruno Matos,10th January 2020,4,Boeing 777-200,1,1,5,4,4,Economy Class,1,5,Trip Verified,Seriously disappointing," Seriously disappointing. I got extremely bad in-flight service from Dubai to Lisbon. Crew did not seem to know what they are doing, food was very bad, no drinks served in a timely manner."
258,December 2019,Muscat to Singapore via Dubai,Solo Leisure,Michelle Djong,9th January 2020,1,na,4,3,1,3,4,Economy Class,3,3,Trip Verified,I regret selecting Emirates," I regret selecting Emirates over Qatar Airways because I was flying Muscat to Singapore via Dubai and due to a delayed first leg I had to rush to my next flight. While I made it to the gate on time, I was upset because my seat had been given away and I was rebooked on the next flight. This is also not the first overbooking incident that I have heard of. This is unacceptable as the decision for that was taken out of my hands. Having arrived at the boarding gate on time and being told that my seat was given to someone else was upsetting. When I finally got on the plane at 1.05am, there were a lot of issues with seating allocation since some families and couples were separated as well. "
259,December 2019,Kuala Lumpur to London via Dubai,Solo Leisure,N Hamir,7th January 2020,3,A380,2,1,5,2,3,Economy Class,2,na,Trip Verified,have cost-cutting strategy," Kuala Lumpur to London via Dubai. KL to DXB has no issue at all. Was a smooth aircraft n service. The meals and services were good. But the problem has started with flight EK001 while flying to London. I already booked a preference seat and also requested a special hindhu vegetarian meal choice. But without my consent, there was a couple sit in my seat and asking me to exchange the seat. I didn't made any argument just accepted without any sorry and thanks from them. Later on when the special meals (veggie/kids meals) were distributing I have told a cabin crew that I made a special request for meals and exchange my seat. Please take note of it and give the meals to me to this new seat. After a second another crew came to me and begging at me said she wrongly delivered the food to the couple and accept her apologies. Still, I was keeping my calm. Later on, they offered me a bun which contains eggs. I've highlighted to the crew that Hindhu vegetarian meals doesn't contain beef and eggs. Why didn't check my request before distributing the foods. The crew came again and said  sorry.  Now same 2nd incident happened while from UK to Dubai on 31/12/19 on EK008. While the breakfast distributing I found my meals contain eggs. During lunch meals, a crew came and told me that she forgot my veggie meals request and I was offered a fruit platter. Sadly I cannot enjoy just a pineapple alone, I just avoided.  My next flight EK344 didn't offer welcome drinks and meals / snacks before landing. Emirates we pay the hefty price the service. But I didn't know you have cost-cutting strategy."
260,December 2019,Perth to London via Dubai,Family Leisure,G Archer,6th January 2020,10,A380,5,4,5,5,5,Economy Class,5,na,Trip Verified,definitely fly Emirates again," Perth to London via Dubai. This is the first time I have flown with Emirates and amazing service. Very good entertainment. The blanket and pillow was very useful. The staff were very friendly.  I was in Economy class, and it was still a very pleasant experience. You get what you pay for. Will definitely fly with Emirates again."
261,December 2019,Auckland to London via Dubai,Solo Leisure,Ken Duffin,2nd January 2020,9,A380,4,4,4,4,4,Business Class,4,na,Trip Verified,A380 is better than the A350," This was my first time with Emirates, from the chauffeur service, the A380 is better than the A350 for me. The A350 is good, but it lacks space and a bar. You can't beat it. The Emirates lounge at AKL airport is the best I have visited. Best food etc, easily. Unusually, the Emirates lounge at Dubai was fairly underwhelming. Huge, but poor food choices etc, rather mediocre for a hub of that size. Emirates staff great and helpful, friendly etc, can't fault them, Buying a BC ticket from AKL to LHR isn't cheap so price is a serious deciding factor for me. I look forward to the return journey in Jan."
262,December 2019,Amman to Dubai,Solo Leisure,M Hadami,2nd January 2020,8,na,5,2,5,5,4,Economy Class,4,3,Trip Verified,good experience with them," Amman to Dubai in February 2019. Great airline and a good experience with them, the only bad point is the food. The entertainment is superb and the seat is comfortable. there is also blankets, as well as charging point."
263,December 2019,Dubai to Singapore,Business,E Carmere,2nd January 2020,9,A380,5,4,5,5,5,First Class,4,na,Trip Verified,service was outstanding, Dubai to Singapore. Maybe the suite is somewhat dated but I find it more fun to travel in an A380 as in a 777. The service was outstanding. The food was of a better quality when flying ex Dubai. We had to notice that aside the outstanding Dom Pérignon 2008 the choice of wines - especially in red - is of a lower standard when flying to an Asian destination as travelling to Europe.
