id,date_flown,route,traveller_type,author,date_of_review,overall_rating,aircraft,cabin_flown,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,seat_comfort,value_for_money,wifi_and_connectivity,review_verified,review_title,review_text
46,July 2022,Vancouver to Mumbai via Delhi,Family Leisure,Bobby Nair,10th August 2022,1,Boeing 777-300ER,2,1,1,na,1,Economy Class,1,na,Trip Verified,first and the last time on Air India," Travelling for the first and the last time on Air India. Delay by 11 hrs. from Vancouver to Delhi and return was 10 hrs delay. the inflight entertainment service does not work and you have no clue what to do for a 15 hrs journey, none of the screens work at all, the seats are dirty and broken, the tray table are broken. Ordered for Childs meal got Chinese meal, the beer is served warm with a glass of ice. On return journey the hotel provided in Delhi was a 1 star hotel with very poor rooms and service. "
47,August 2022,Hyderabad to Jeddah,Family Leisure,Azizuddin Mohammed,7th August 2022,1,na,na,na,1,na,na,Economy Class,1,na,Trip Verified,One of the worst experience, One of the worst experience I had with this airline. I had an infant with me and they refused to issue the boarding pass saying that they need the visa. Where as in Saudi Arabia infants visa is issued on arrival. These guys refused to provide the boarding pass and I have to cancel my ticket and issue a new ticket from a other airlines who have given me the boarding pass unconditionally. They keep 3rd class people in there team who knows nothing but to trouble you and make you run.
48,July 2022,Delhi to Washington,Business,Mark Wilhite,5th August 2022,1,Boeing 787,1,na,1,1,1,Business Class,1,1,Not Verified,Worst experience I have ever had, Awful! Worst experience I have ever had. Check in was challenging. I paid a large sum of money for business class. My seat buttons did not work. I had to sit upright the entire 15 hour flight. The only thing I got from flight attendants was “Sorry for the inconvenience.” No wifi. No entertainment. Worn out plane. A rip off! Never again!
49,May 2022,Chicago to Delhi,Solo Leisure,Deepesh Ganguli,4th August 2022,1,na,na,na,1,na,na,Economy Class,1,na,Trip Verified,not choose this airline," I am warning others to not choose this airline even if the ticket prices are attractive. You want nothing to do with this type of service. I have been on the phone for a refund for a cancelled flight throughout the last 15 months (flight cancelled in May 2021 and its August 2022) and left numerous feedback forms on the website and all I receive are apology emails that inform me that they are processing the refund as soon as possible. Every last agent tells me they are escalating to some other department. Last contact from their ""ecommerce department"" was on 29 January 2022, after which nothing else. I have tried contacting them after that as well to no avail."
50,May 2022,Mumbai to Newark,Family Leisure,K Ankur,3rd August 2022,2,na,2,2,1,1,1,Economy Class,2,1,Trip Verified,I would not recommend this airline, Worst experience flying Air India. The plane from Mumbai to Newark was dilapidated and some of the seats were even broken (they were still assigned to customers). The in-flight entertainment did not work. The flight attendants seemed apathetic to pressing the request assistance button on the seats. The food was just OK. We had terrible experience checking in at the Mumbai airport. The airport manager was rude and would not let me check in my car seat for free which is the law in the US and demanded me to pay extra money for it. He would not listen to my argument that I got it to India for free and this was my return trip back to the US. Only later I showed him that the Air India website listed that car seats travel free that he allowed me to check the car seats for free. I would not recommend this airline to anyone till Air India retrains their staff in customer service and upgrades their airplanes.
51,July 2022,Delhi to Vancouver,Couple Leisure,S Harmaj,1st August 2022,2,Boeing 777-300ER,4,3,4,1,1,Economy Class,1,na,Trip Verified,a dilapidated and outdated aircraft," Air India should be ashamed for operating such a dilapidated and outdated aircraft for a 14-hour flight on this sector and charging a premium of almost CAD $2500.00 per ticket for a one-way flight. Their domestic aircrafts are in much better shape. There was a 8 hour delay to begin with. Paid additional price for booking XL seats for extra leg space but to my horror realized that these seats are narrower at the waist in comparison to a normal seat. Broken tray tables with cracks and stains, no inflight entertainment (for the entire duration of the journey) and a nonworking toilet added to our woes. Would the top management of AI fly economy on such an aircraft on a 14 hour flight? The cabin crew were courteous but there was nothing much they could do with regards to the condition of the aircraft."
52,July 2022,Hyderabad to Chicago via Delhi,Family Leisure,R Gauran,31st July 2022,1,na,1,1,1,1,1,Economy Class,1,1,Trip Verified,Never travel Air India," Worst experience. Flight delayed for 15 hours from Delhi to Chicago. Food is very bad in International flight. No Entertainment. Most of the screens are not working. Alcohol served is very low quality. Not clean and Most of remotes doesn't work , and those are old like 1947. Never travel Air India."
53,July 2022,Delhi to Hong Kong,Family Leisure,S Meeta,24th July 2022,2,Boeing 787,2,1,3,1,1,Economy Class,2,na,Trip Verified,Absolute worst airline and service," Absolute worst airline and service. IFE did not work for most people on the flight, meals were terrible, cabin crew took at least 15 minutes to respond to calls at a time when they were not even busy. Air con did not work for 45 minutes when we were waiting to take off at 40C in Delhi airport (it worked fine once we were airborne), seats did not recline properly. No alcoholic beverages served and no communication from pilot or co-pilot whatsoever though the entire flight. Absolutely horrendous show and definitely not flying them again."
54,July 2022,Delhi to Dubai,Family Leisure,Coline Coessens,22nd July 2022,1,na,1,1,1,1,1,Economy Class,1,1,Trip Verified,Do not fly with them," 3 hours delayed, already 7 hours prior to the actual time. Absolutely no customer service. No sense of help, no sense of compensation. We were shocked. I do believe this stays a business client kind purchase and that at least some understanding comes with it. Couldn’t believe my eyes. No help. No nothing. Only answer, “this is not in our policy”… So, basically, airline with NO policy and no human interacting. Do not fly with them."
55,July 2022,Vancouver to Delhi,Business,Isha Thakur,22nd July 2022,1,na,1,1,1,1,1,Business Class,1,1,Trip Verified,This is the worst airline, This is the worst airline. Also the airhostess were very rude. I booked business class tickets. The seats were completely uncomfortable. I had requested for 1 extra blanket for my back and they refused. The staff member said 1 person will get only one and the staff were using 3 blankets to sleep on the seats. Also they had curtains closed in the middle row. The staff occupied all the seats in the middle row to sleep.  How can the staff sleep in customer area. Business class facilities the staff were using. There is no difference in treatment of economy passengers and business class passengers. Its waste of money. Also one my luggage they had lost and it was international departure. When I claimed I didn’t get any compensation. They are rude and worst airline. The staff is very unprofessional. 
56,June 2022,Sydney to Paris via Delhi,Solo Leisure,D Meares,9th July 2022,2,Boeing 787,3,2,1,1,3,Economy Class,1,na,Trip Verified,It was a horror show," Thinking of an Air India flight with long stopover in Delhi? It was a horror show. Yes a 19hr stop allows for multi-hour delays (ours was 4.75 late leaving Sydney so they boarded us just before they'd have to give compensation, to sit there) If you book a hotel and organise a transit e-visa for those hours their bureaucracy will likely have a complete meltdown. The transit official confiscated my next boarding pass. (I had to argue to retrieve my bag tag, which was a good thing as I suddenly noticed my bag hadn’t been transferred as promised). The delay meant I'd missed the last train, then I couldn’t get back into the terminal till a few hours before departure without the boarding pass. Then the bureaucracy to get a new boarding pass was Kafkaesque since I was already checked in. No infection control wipes on the plane, 2 special meals didn’t arrive, entertainment on one side of the 1st plane was broken, the air filter on the 2nd chockablock plane looked disgusting; and clueless checkin agents were too busy insisting on printouts of things like 2nd vaccination shots (though I had printouts confirming my 3rd) to tell you that unusual items like drone cameras will be confiscated from your hand luggage during the transit x-ray. No other airlines have this policy, and mine was summarily confiscated in Delhi ""you can't take things that fly on the aeroplane"" — seriously; that was their rationale! Nice flight attendants Sydney to Delhi though & 33” legroom was the only redeeming feature. Lastly, unforgivably, I discovered they fly right over the Russian war zone that other airlines avoid, whilst using Russian oil bought cheaply by India sidestepping embargos. French airport staff were so incensed at this that they gave the plane the very last aerobridge and the very furthermost baggage carousel from that, a punishing 30 minute walk between. So your legs pay a price in addition to your conscience."
57,July 2022,Delhi to Singapore,Solo Leisure,E Han,9th July 2022,7,na,2,5,3,4,3,Economy Class,5,5,Trip Verified,I am severely disappointed," I had a window seat, and the person in the middle seat next to me had a broken screen. Nothing was done, so I just told him that I would watch a movie and let him use my screen after my movie. Midway through the flight, I was really cold, and it took me 20 minutes to call the attention of the flight attendants. The call button was not working, so I tried flashing my light from my cell phone, but nobody was minding me. Eventually, the person in the aisle seat in the same row took the initiative to inform the cabin crew to give me a blanket. Unfortunately, all blankets had already run out. The good news is that the person next to me shared his blanket with me. Also, after being served peanuts, the captain made an announcement that all passengers had to put their masks back on; however, the cabin crew was not implementing this. I have had a terrible sore throat for over a week now. I just wish Air India would take the health and comfort of the customers more seriously. In addition to this, my seat and table were not exactly very clean (see attached photos). As a Star Alliance Member, I am severely disappointed."
58,July 2022,Bengaluru to Singapore via Mumbai,Family Leisure,Ramesh Vureti,7th July 2022,8,"A321, A321 Sharklets",5,5,4,na,4,Economy Class,5,na,Trip Verified,surprisingly had a pleasant experience,"After having flown on various airlines including Qatar, Singapore, British Airways, Air France and Delta I finally decided to fly with Air India for the first time from Bengaluru to Singapore via Mumbai. The total journey was roughly 10 hours and surprisingly had a pleasant experience. Likes: Legroom - Had better legroom compared to other airlines - Food - provided food in both the flights which is not an option with most other airlines - Well behaved staff - On time baggage availability - Value for money - Use of minimal plastic cutlery Dislikes - There should have been an entertainment system at least in the international flights. Would have been added advantage - Seat cushion and comfort can be improved."
59,July 2022,New York to Australia via Delhi,Family Leisure,Eleanor Vear,6th July 2022,2,na,3,2,1,1,2,Economy Class,1,1,Not Verified,wouldn't choose to fly with Air India," They are beyond unbelievable, not only are the workers clueless and rude. Once we were able to board our flight after many difficulties this airline caused, we were disgusted. The mould lining the windows and the seats was unhygienic enough but the movies screen were cracked and unusable .. only very few worked and when they did they were extremely difficult to operate. We received 1 water over a 12 hour flight and the food they provided us with was mid. Flew with both my parents and a friend of mine and we requested seats together, well at least for my friend and I because we're nervous on planes. They were unable to do that for us and we all sat in completely different seats ... when we made a complaint and tried to switch seats they kept dismissing us. I most certainly wouldn't choose to fly with Air India. "
