id,date_flown,route,traveller_type,author,date_of_review,overall_rating,aircraft,cabin_flown,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,seat_comfort,value_for_money,wifi_and_connectivity,review_verified,review_title,review_text
231,October 2019,Goa to Mumbai,Solo Leisure,Anima Dey,25th October 2019,1,na,na,na,1,na,na,Economy Class,1,na,Not Verified,the flight is cancelled, Goa to Mumbai. The check in counter staff kept on saying that the flight is delayed and at 4.30 hrs she was said that the flight is cancelled and was informed that she can arrange for alternative flights. The spicejet staffs were so unprofessional that they did not even try to accommodate them to any other flight! 
232,October 2019,Mumbai  to Hyderabad,Solo Leisure,G Shanepi,25th October 2019,1,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,have to pay for extra luggage," Mumbai to Hyderabad. When I reached Bombay luggage need to collect and checkin again. Spicejet guys say 15kg main luggage and 7kg hand luggage, I told this is not my local trip this is my international connecting and I show my international boarding pass. She told me you have to pay for extra luggage if you need to travel. I don't have time I read to pay, I had 25kg luggage she sad you need to pay for 10kg no hand luggage. When I asked she refused to answer my questions. Spicejet roughly behaved and he doesn't know how to handle customer"
233,September 2019,Delhi to Bangkok,Family Leisure,Gaurav Gupta,22nd October 2019,1,na,2,na,1,na,2,Economy Class,2,na,Trip Verified,no care and service," We lost our checked-in baggage travelling from Delhi to Bangkok. On losing my baggage: 1. I found out that there is no representative from Spicejet on Bangkok Airport to report the issue. 2. On my own after running around, I found out the baggage handling partner. 3. I coordinated on my own with that partner with difficulty, as the employees are not well versed in basic English. 4. I registered complaint with them in writing, after running from pillar to post taking over an hour. 5. In the process I missed my pre-booked transportation to Pattaya (where I was travelling) and had to take a cab on-the-spot. I received my baggage afterwards coordinating with them. Spicejet remained clueless, if I received my bag or not. I was travelling with my wife and 3 yr old kid. The airline refused to compensate me for the baggage loss and the mental trauma. Never travel in this low-cost budget airline, which does not provide any care and service."
234,October 2019,Madurai to Chennai,Couple Leisure,Padmapriya Swaminathan,21st October 2019,4,na,1,na,1,na,2,Economy Class,1,na,Not Verified,too costly for short trip," Madurai to Chennai. My flight was for 50 minutes and cabin crew was not even attentive to give water. All the food available in catalogue was not served. Every time we ask for any choice of the food, crew asked me to show on the menu. Pathetic service and too costly for short trip."
235,October 2019,Dharamsala to Delhi,Solo Leisure,G Carter,19th October 2019,7,Dash 8 Q400,3,3,4,na,2,Economy Class,3,na,Trip Verified,service standard was adequate," Dharamsala to Delhi. Airline schedules only 20 minutes from the arrival of the inbound aircraft to the departure. It’s impossible to turn around a Q400 in that time so of course it was late. The captain’s announcement needs work, his ‘holding and bad weather into Delhi’ announcement was too technical for the average passenger.  He also promised an update but never did. Aside from these deficiencies the service standard was adequate."
236,October 2019,Bangalore to Mangalore,Solo Leisure,S Vadisha,19th October 2019,2,na,1,1,1,1,3,Economy Class,1,1,Trip Verified,very worst service of Spicejet," Bangalore to Mangalore. Ahmedabad to Bangalore I travelled with IndiGo, they allowed me 2 kg extra luggage. But in Spicejet they didn't allow it, since it was just 2 kg they could have allowed. This is very worst service of Spicejet."
237,October 2019,Silchar to Kolkata,Business,Arijit Aditya,14th October 2019,2,na,1,1,1,1,4,Economy Class,1,1,Trip Verified,never faced such rude and insulting behaviour,"On October 11, 2019 I travelled from Silchar to Kolkata by Spicejet. Flight SG 3219. Flight was delayed by 2 hrs 45 min. Your crew started serving food and beverage. I purchased a cup of tea by paying Rs. 100. But I found the tea was cold. I brought it to your crew, a lady. She asked me whether I had sipped the beverage. I answered, of course. But she didn’t believe me. To my utter surprise, she asked another co-passenger, who was also having tea, whether his beverage was hot enough. He responded, might be, 'yes'. She then turned to me and said, he is saying the tea is hot enough. To my utter disbelief, she poured some water from the pot. I didn't say anything but kept the cup full of tea or to be precise some lukewarm water and a piece of biscuit. I could have argued that my co passenger purchased the beverage when she began serving and I purchased while she was coming back from one round. But I didn't say anything. But I wonder how could a lady pour some water, maybe to her belief hot enough, to the cup of tea without even thinking that what would be the taste of the beverage. But one thing I must tell you, you can cheat your passenger but you dont have any right to insult them. I am regular flier on this route but never faced such rude and insulting behaviour from any cabin crew."
238,October 2019,Trivendrum to Mumbai,Business,Anand Limaye,13th October 2019,8,Boeing 737,4,3,4,na,3,Economy Class,5,na,Trip Verified,some room for improvement ," Trivendrum to Mumbai. In general good experience. however there is quite some room for improvement in areas such as the selection of food items, training to the cabin crew, cleanliness of the cabin, punctuality in arrival and departure."
239,October 2019,Delhi to Bengaluru,Solo Leisure,V Reddy,10th October 2019,9,Boeing 737-700,4,na,4,na,4,Economy Class,4,na,Trip Verified,everything was flawless,"
SpiceJet flight from Delhi to Bengaluru. This was a very good flight where everything went very smoothly from check in using the kiosk machines to the baggage drop, everything was flawless. The boarding started before the scheduled time which was a plus point and the flight was very full. One slight disadvantage is the need to pre pay the seat while doing online check in. However, if one arrives at the airport early enough one can select their seat preference without needing to pay the additional cost. But then this is a practice most LCCs do. The plane itself was used formerly by Jet Airways, so the seat pitch was on the more generous side which was well appreciated for a trip that was lasting 2 hours and 50 minutes long. We took off before departure time, the crew were proactive and personable enough with the fellow passengers when it came to the food / drinks. The pilots also announced and kept us updated regarding the flight path. Arrival was also well before the scheduled time and collecting the baggage was done quickly without the need to wait for long. Overall I'd say that on flights with longer durations, having a seat pitch which is more on the generous side really helps a lot. Would I consider flying SpiceJet again? If there is a good deal available."
240,October 2019,Mumbai to Delhi,Business,B Hartosh,9th October 2019,10,Boeing 737 800,5,5,5,na,5,Economy Class,5,na,Trip Verified,I had a good experience, Mumbai to Delhi. From departure to arrival I had a good experience. Staff were polite and professional. Clean and very quiet aircraft.
241,October 2019,Bangkok to Kabul,Business,K Mickalova,9th October 2019,1,na,1,1,1,na,2,Premium Economy,1,na,Not Verified,an unpleasant and embarrassing experience," I was flying from Kabul to Bangkok via Delhi and back, the same route. I paid for the Spicemax (or similar) service - 30kg for 2 pieces checked-in luggage (not just 20kg), extra leg room, a meal and a non-alcoholic drink. SpiceJet manged to be delayed (departure time) on 5 out of 4 planned flights: one flight was so delayed that I would not catch the connecting flight in Delhi - and I was not let on board. Thus I had to stay in Bangkok for one more day (no compensation for the hotel whatsoever). The next day, the plane was overcrowded - forget the extra leg room! Also, staff were always checking x-times if I was entitled for something to drink. It was an unpleasant and embarrassing experience. I will try to avoid SpiceJet at any cost. You do not get what you paid for in many terms. Losing time, energy and money when you cannot fly on the planned day is absolutely not worth it."
242,September 2019,Dubai to Pune,Solo Leisure,Dileep Kumar,7th October 2019,2,na,2,1,1,1,2,Economy Class,2,1,Trip Verified,lot of false promises,I recently took flight from Dubai to Pune and I can't believe what great cheats they are. First they are taking undue advantage of your situation and charging heavily for any excess baggage (approx 1400 INR per kg). I paid 15k for my excess baggage and they did that for most passengers and later all of our baggage was left behind as they did not have enough space in the flight and no information was provided to us. They just keep making money by accepting all there is to take. Upon landing in Pune they informed us what they have done and delivered a lot of false promises about refunds and compensation to pacify us. Later when I followed up with their customer care they didn't even bother to reply; cause they know they have already got the money and later when I complained again they bluntly refused to pay any compensation or refunds. They are extremely unprofessional and liars and cheats. Don't fall for their scams like me and from my experience I will tell you better to pay 1000 bucks extra and travel with other airline who don't do all this funny business and have better professionalism.
243,October 2019,Dubai to Delhi,Couple Leisure,Shilpa Khurana Shilpa,6th October 2019,3,na,1,na,1,1,2,Economy Class,2,1,Trip Verified,the seats were awful," 
Dubai to Delhi. The main thing, which I didn't like at all is the Air-hostess attitude. Even after pressing the button for calling, nobody turned up. There were 4 girls in the flight, however, they were rude and no smile while asking for anything. Disappointed.  Also, the seats were awful. The seat belt was torn.  Cleanliness zero. Our flight reached at 3:45 and we had to wait till 4:45 to get our luggage. "
244,September 2019,"Dhaka to Colombo via Kolkata, Chennai",Solo Leisure,Mahendra Sagar,2nd October 2019,6,na,5,4,3,na,3,Economy Class,4,na,Trip Verified,pleased with staff on each of the segments,"I flew three segments on SpiceJet (Dhaka-Kolkata, Kolkata-Chennai, and Chennai-Colombo) and I was pleased with staff on each of the segments. In particular, the staff on Kolkata-Chennai segment was very helpful, courteous, and pleasant. It's the crew that makes the airline, truly. On the other hand, the systems of SpiceJet are broken. Two examples: (1) On this same route, I had a ticket with all three segments under the same Record Locator. However, since a flight was modified by the reservation staff, their internal system showed them under different locators so I had to manually collect baggage and check-in baggage at every point - three check-ins, three baggage collections, and two re-check-ins! This needs to change. Airlines exist for customers, customers don't exist for airlines. (2) On a previous reservation that was cancelled by SpiceJet and refunded in full, the full refund was issued as a new transaction rather than reversal of the previous charge. Due to Exchange rate difference, this resulted in a loss of $7.95 to me, without having received anything other than headaches from SpiceJet."
245,September 2019,Coimbatore to Delhi,Couple Leisure,N Kardy,1st October 2019,2,na,1,1,1,1,1,Economy Class,1,na,Trip Verified,disheartened by the approach," Coimbatore to Delhi.  We are travelling abroad the next day from Delhi. We were charged on an excess baggage of 4 kilos and paid 1600. We expected the airline to cooperate, but had got no support. It’s pretty logical that if somebody is travelling abroad on a holida , one is bound to have a little excess baggage. A little bit of help could have changed our perception of the airlines. We were disheartened by the approach. We are not going to travel again in Spicejet for sure."
246,September 2019,Dubai to Pune,Solo Leisure,Binod Kumar,28th September 2019,1,na,2,na,1,na,1,Economy Class,1,na,Not Verified,pathetic seats and service,Dubai to Pune. Very bad and pathetic seats and service. Baggage allowances are there to trick customers. Here Duty-free in also included as a part of baggage which is unheard in other places and airports
247,September 2019,Kolkata to Delhi,Solo Leisure,Sweta Goel,28th September 2019,2,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,Not even a sorry,"Kolkata to Delhi. Worst airline ever. Always delayed. Not just one-off case but all flights are delayed. They do not even give prior intimation to passengers for the delay and was informed via message just 15 mins before the scheduled boarding time that flight is delayed by 2 hours. No bad weather or any unusual conditions, rather just a regular casual attitude. The flight will not land in Delhi at 3 am in the morning and it's so unsafe to travel at this time in the city. Only Hassle to passengers without any compensation or facility by them. Not even a sorry."
248,September 2019,Mumbai to Bangalore,Couple Leisure,A Shetty,24th September 2019,1,na,1,1,1,1,2,Economy Class,1,1,Trip Verified,flights are always delayed,"Mumbai to Bangalore. Pathetic airline. The flights are always delayed, I have traveled multiple times with SpiceJet and not even a single time did the flight take off on time. They do not respect the customers time. I am not going to travel with SpiceJet ever again."
249,August 2019,Kolkata to Bangkok,Couple Leisure, C Kanasant,18th September 2019,2,na,2,1,1,1,1,Economy Class,3,na,Trip Verified,nobody knew where was bag scanning," Kolkata to Bangkok. Bag scanning process before check-in was designed to help you exercise! The airline didn't put up any sign, so nobody knew where was the bag scanning station! We had to make 2 trips for checking in and bag scanning, which definitely weren't pleasant."
250,September 2019,Jaipur to Mumbai,Family Leisure,N Karki,10th September 2019,3,na,2,na,1,na,3,Economy Class,1,na,Trip Verified,unprofessional attitude, Jaipur to Mumbai. The flight was delayed by an hour and the gate was changed mins before boarding without any announcement. Very unprofessional attitude. Clearly the airline doesn't prioritize customer service. Very disappointed
251,September 2019,Mumbai to Chennai,Family Leisure,Deepali Bhamare,8th September 2019,1,na,1,na,1,na,1,Economy Class,2,na,Not Verified,One of the worst experiences," Mumbai to Chennai. One of the worst experiences I’ve ever had with a flight. I was stuck in traffic and I knew I wouldn’t be able to make it before 45 mins, so I called the airline and they said they’d mark my PNR and send their staff to help me with the stuff. On reaching the airport and literally pushing everyone aside turns out there was no spicejet guy there to help us out. Moreover when we reached the check-in counter they refused to accept that we had our PNR nums marked and said that they couldn’t help us at all. Later, the senior executive came and spoke to us. Honestly, she couldn’t help us with the situation at all and later when we told her about the call center person who told us she’d arrange help, the senior executive asked for her name and asked us to call her back and if we couldn’t do that we could book another flight. She had a lot of attitude and just showed that she was least bothered in helping us. They have stupid officials at their call center who just know what to say or what to do. I’d strictly recommend anyone reading this to never use Spicejet as they have horrible services. This is just one of the most disastrous experiences I’ve ever had with any of the airlines. Later on, we had to book another flight to get back so yes we chose indigo which is a way better flight than spicejet. We had to book our tickets at the airport itself and since the ticket counter was very crowded the indigo official took us to book our tickets, took our baggage and made it very hassle free for us."
252,August 2019,Kochi to Malé,Family Leisure,Mohammed Nishal,30th August 2019,5,ATR,2,1,3,na,3,Economy Class,4,na,Trip Verified,ran out of all possible food options,Kochi to Malé with SpiceJet. It was a mixed experience. They ran out of all possible food options by the 3rd row of the service itself. We got to choose only some nuts and biscuits only. Crew were having either a take it or leave it attitude so didn’t expect much from them either. Nevertheless it was a decent flight with average seating.
253,July 2019,Adampur to Delhi,Business,C Mahan,30th August 2019,7,na,3,na,3,na,3,Economy Class,3,na,Trip Verified,a good experience,"Recently I traveled from Delhi to Adampur with my colleague, it was a good experience through this airline. The overall facility, plane cleanliness, seating comfort and the crew of this airline was helpful, the ground staff was ok but it has to be more customer-centric. I suggest traveling with this airline"
254,August 2019,Bengaluru to Hyderabad,Business,K Reddy,22nd August 2019,1,ATR,1,1,1,na,1,Economy Class,2,na,Trip Verified,you will be dissatisfied and left irritated,"Bengaluru to Hyderabad. SpiceJet is excellent at giving you a bad experience. From begining to end you will be dissatisfied and left irritated. The web check fails often, the physical check in counter is not easily available nor any instructions. The staff have a poor attitude so don't expect any actual help. The planes are not the best or even good ones. They seem too old for 2019. Inflight service is alright. Staff have the same attitude in the air as on the ground. If your bag is detained, don't expect them to let you know. You'll have to find out yourself, and they'll do little to help besides bringing the bag to the city. No inflight internet. Overall terrible service and experience. Would not recommend."
255,August 2019,Mumbai to Bengaluru,Family Leisure,S Haksil,20th August 2019,1,na,na,na,1,na,na,Economy Class,1,1,Trip Verified,improve your operational way," Mumbai to Bengaluru. Without any prior information they are delaying the flight, and giving reasons due to weather conditions and then said technical issue. All other flights are flying apart from this, weather effect only this flight. Even I call on customer care no and they said we are not able to help you.  Please improve your operational way."
256,August 2019,Goa to Pune,Family Leisure,R Kapeshkar,19th August 2019,1,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,Worst flight experience," Goa to Pune. Worst flight experience so far, I have not seen such ignorant flight attendants. I had a meal in my ticket pre booked, but didn't receive one. I asked the same to the flight attendants. She just heard and then left. So rude that she didn't even convey back. Will never travel again by Spicejet."
257,August 2019,Mumbai to Dubai,Solo Leisure,Soham Panchamiya,18th August 2019,2,na,3,na,1,na,3,Economy Class,1,na,Trip Verified,have never had such a disgusting experience,"An utterly terrible experience. My baggage was removed from the plane along with several other passengers. We were only informed about this after we had waited at the baggage rack for an hour in Dubai. This was at 12pm. Thereafter, we were told to come back at 3pm as our baggage would be flown in by then. Even though SpiceJet caused the issue, they refused to have our baggage delivered and they refused to compensate for costs to go to and from the airport (which is quite high in Dubai). When I got back to the airport to pick up my baggage at 3, they delayed further and we waited until 4.30-5 to get our luggage. The SpiceJet manager at Dubai airport refused to speak to us and was literally hiding in the SpiceJet office. Look, these things happen, but it is the airline's responsibility to do everything it can to ensure no further trouble is caused. I have never had such a disgusting experience with any other airline and will never, ever travel with SpiceJet ever again."
258,August 2019,Chennai to Guwahati via Kolkata,Solo Leisure,Akansha Singh Gautam,16th August 2019,3,na,4,3,1,1,3,Economy Class,1,1,Trip Verified,I am highly disappointed," Chennai to Guwahati via Kolkata. I am highly disappointed by their service. I had requested them to put my baggage in the priority list and had paid extra as I was in a hurry for a bus which was soon after my flight. I have had travelled in Spicejet before and with my experience I already had a feeling that my Spicejet flight might be late; this is why I had demanded for the facility. But even then, they didn't put any priority tag on my luggage and my luggage arrived 15 mins late at the Guwahati airport. My first flight was 40 mins late, the next one being 20 mins late. I think spicejet needs to improve their services and at least provide the required services for the paid stuff, if not free. Never travelling with spicejet again, unless that'd be my last option."
259,August 2019,Dubai to Pune,Couple Leisure,Gillian Barber,8th August 2019,1,na,1,na,1,na,1,Economy Class,1,na,Not Verified,they didn't load our baggage," We flew from Dubai to Pune on the 4th and they didn't load our baggage. It's been two days without clothes or necessary items and medications and the airline is taking no responsibility, offering no solution, or any reimbursement for the inconvenience. I'm here on holiday to attend a family function and my baggages are held up. This is honestly the worst service and the worst airline. "
260,July 2019,Dubai to Mumbai,Solo Leisure,Rakesh Rachwani,7th August 2019,1,A320,5,2,1,na,1,Economy Class,1,na,Trip Verified,nothing less than shameful," Dubai to Mumbai, the experience of flying spice jet was nothing less than shameful.  With spice jet you should be careful while checking in, yes I understand 30kg is your limit, but I saw a gentleman being asked to remove even 1 kg extra. It's of course the airline policy but this was certainly something a airline staff could have handled better. Having checked in without any fuss, luckily, I was  excited as I was taking my 1st international trip with spice jet.  No one was allowed to check in hand luggage over 7 kgs, which includes duty free spirits and other items bought.  10000 rupees for hand carry without warning is insane."
261,July 2019,Pune to Cochin,Couple Leisure,Ujjval Jain,7th August 2019,1,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,our whole trip was ruined," I had booked four tickets from Spice Jet to fly from Pune to Cochin.  It was a pre-planned holiday and two out of four were on their honeymoon. We had everything booked and scheduled - the cab, itinerary, hotel bookings and everything was paid in advance. Spice Jet being such a reputed and big airline spoiled the whole holiday with their unprofessional ignorant attitude.  We reached the Pune airport at 10 a.m. on 29 July as our flight was scheduled to fly at 11:25 a.m. and we issued the boarding pass on the kiosk and the same was sent to us on WhatsApp by Spice Jet team. We proceeded for the security check. Upon reaching there the security officer asked us to report at the check-in counter, at the counter we were shocked to know that the flight had been delayed by four and a half hours and later got cancelled due to some technical issues. Spice Jet officials straight away denied that they cannot do anything about it and we have to see something else on our own. After a lot of heated argument they agreed on shifting us to the immediate next flight from the Pune airport but we were given wrong information about the available flights too. There was a Go Air flight at around 1 p.m. which we agreed on taking to and later on they refused us to accommodate in that flight. We did not know what to do as we had a schedule to follow right after our landing in Cochin.  When we requested them for some other options, we were told there was a flight at 4 - 4:30 p.m. Indigo flight which is a direct flight to Cochin. We agreed as there were no other seats available in any other flight. But when I checked it online, it was via Bangalore that was taking about six hours to reach Cochin. Had I not checked it, they would have shifted us there with this misinformation. This is such an unprofessional behavior. If the flight is cancelled last minute then ethically they should support their customer who is suffering because of the last minute cancellation rather than giving up on them and providing them with wrong information. Then I checked the online flights available and saw Go Air had an available flight from Mumbai at 5:20 p.m. which was landing at 7:35 p.m. which was still suitable as we had time to reach the hotel at least. Spice Jet team first did not agree to this then after requesting to SpiceJet senior team member that our entire money will go waste, earlier he refused but after pursuing him a lot he booked us in the Go Air flight from Mumbai. The Spice Jet person after booking it told us that your bookings are done and we’ll offload you from the airport and you go and get a taxi on your own at around 11:45 a.m. Pune to Mumbai taxi fares are high, we were not prepared for it and also we were not liable to paid it too. When I requested they out rightly refused, after a lot of argument they agreed for the taxi. We took our flight from Mumbai and landed at Cochin at 7:30 p.m. Our whole day was spoiled because of the last minute flight cancellation. We are middle class people, we plan the holidays in advance and take a fixed budget. After this, our whole trip was ruined."
262,July 2019,Mumbai to Chennai,Solo Leisure,Srinivasan Iyer,6th August 2019,2,na,1,1,1,na,1,Economy Class,1,na,Not Verified,the worst service ever," Mumbai to Chennai. Pathetic and the worst service ever. In the afternoon we get a message saying that the Flight is going to be delayed by 4 hours, and when reaching the Airport we are informed that there is another hour of delay added, When asked they say some technical issues. Even mailing the customer care or the service team doesn't get any proper response and they just keep apologizing and with no efforts to correct or ensure correctness, all that matters to them is the Money and only money."
263,July 2019,Calicut to Bangalore,Couple Leisure,T C Athul,5th August 2019,1,na,4,na,5,na,1,Economy Class,4,na,Trip Verified,the smell from toilet ," Calicut to Bangalore. Me and wife got the last row seats. But the atmosphere was terrible - the smell from toilet made the journey disastrous. We felt like as if we are travelling in Indian railway compartment. Even though after complaining, the cabin crew did try with air freshener and all, that was not enough to stop the smell."
264,July 2019,Dubai to Delhi,Family Leisure,Hussain Zaidi,2nd August 2019,1,na,2,2,2,1,1,Economy Class,1,1,Not Verified,offloaded our baggage," My Family traveled from Dubai to Delhi on 31 July 2019. The Flight was delayed by 3 hours. The real problem that my family faced was that Spice Jet offloaded their baggage without informing them, so my wife kept waiting at the belt for 2 hours at the belt at Delhi Airport only to be told that the baggage will come with next flight. What is this?  No airline ever offloaded our baggage before without our permission. With falling standards, this Airline will not fly for long."
265,May 2019,Delhi to Pune,Business,Sayali Shinde,30th July 2019,1,na,1,na,1,1,1,Economy Class,1,1,Not Verified,Horrible experience," Horrible experience, we booked friday evening flight Pune to Delhi that day flight delay for 2 Hours because of some technical issue. We agree for one day there is some technical issue, but today we book Delhi to Pune flight now flight is delay for 6 hours because of technical issue. This is not acceptable at all."
266,July 2019,Dubai to New Delhi,Solo Leisure,Gauri Ranjan,24th July 2019,6,na,3,na,4,na,2,Economy Class,4,na,Not Verified,there is room for improvement, Dubai to New Delhi. The service was good as the air hosts managed to handle difficult situations regarding few passengers. But there is room for improvement in the conditions of the washroom and facilities provided like availability of cushions or blankets.
267,July 2019,Mumbai to Jaipur,Solo Leisure,C Parchul,24th July 2019,3,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,disappointed by SpiceJet, Mumbai to Jaipur. Really disappointed by SpiceJet. I reach at the airport and the moment I receive my boarding pass I get to know it's 2 hrs delayed. Usually with other airlines we get messages so much in advance and here it's all at the last moment - then staff does not have the courtesy to inform or apologize. Interesting.
268,July 2019,Dubai to Coimbatore via Mumbai,Solo Leisure,Gopi Joghee,23rd July 2019,1,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,Pathetic customer service, Dubai to Coimbatore via Mumbai. Airline lost my luggage and not responding to my complaints. Customer care Supervisor promises a call back and never did. Launched 2 complaints with no answer. Customer care says we are sorry. Pathetic customer service and this lost luggage has created more issues for me.
269,July 2019,Hong Kong to Delhi,Family Leisure,D Panal,22nd July 2019,2,na,5,na,4,1,1,Economy Class,1,1,Trip Verified,seat broken - wouldn’t recline," An international flight is supposed to be of international standards. Unfortunately our flight today from Hong Kong to Delhi was late, seat broken - wouldn’t recline. No inflight entertainment (inspite of a provision), seat covers torn  Cup holder broken. Bathroom dirty with no tissue n soap.  Wouldn’t like to travel again by SpiceJet international and it’s not a cheap airline. Only good thing about the flight was the staff."
270,July 2019,Patna to Chennai,Couple Leisure,Naman Pratyush,21st July 2019,1,na,4,na,1,na,1,Economy Class,1,na,Not Verified,pay for my laptop bag weight," Pledged not to use SpiceJet ever again, did a mistake. July 19th - SG 732, boarded at Patna Airport, had two 16 kg checkin bag and 9 kg carry on bag when we weigh our bags at the airport. I agreed to pay for the extras even we weigh few kgs less at home. No hassle. Then I was asked to pay for my laptop bag weight as well, which was unjustifiable. Never ever I paid for my laptop bag as an extra carry on bag in last 10 years. No other flights charge such an extra bag fee. I agreed to pay for the laptop bag as well, but asked the spicejet staff their IDs which they declined to provide, they get all our information and unwilling to provide their IDs, which would help me to complain against them. Our co-passengers were too carrying carry on bag above 10 kgs, but we're singled out. "
271,July 2019,Chennai to Kochi,Couple Leisure,P Reddy,19th July 2019,1,na,1,1,1,1,1,Economy Class,1,1,Trip Verified,Worst aircraft and service,"Worst aircraft and service with SpiceJet. 12 hrs delay and finally cancelled the flight. Rude ground staff, and staff were not willing to accommodate the passengers on the next flight. Reached the airport at 6.30 pm for the flight 605 departing at 8.50 pm, initially announced a 1 hr delay, then 3 hrs, then 1 hours, then been informed an early morning flight of 6 am. They waited until the passengers forcefully cancelled their tickets in order to minimize their refund @ 500 rs per hours. Total loss incurred us in terms of rebooking, hotel stay and taxi was around 20000 INR + we couldn't attend a marriage of my brother."
272,July 2019,Hyderabad to Shirdi,Family Leisure,V Avineni,14th July 2019,2,DH8D,3,na,1,na,2,Economy Class,1,na,Trip Verified,don't choose SpiceJet," Hyderabad to Shirdi. First of all, we were put in the plane 20 minutes late, before waiting on the tarmac, in a hot plane, for well over an hour. Once we finally took off, the onboard service was okay. I didn't buy anything since I had ate at the airport however, so I cannot comment about the food. On my return flight back to Hyderabad, I was put on an older Dash-8, which meant smaller seats, no reclining, and harder everything. Before/after this flight, I flew on IndiGo's ATR-72 from Tirupati to Hyderabad, which was so much better. If you want a cheap flight in India, don't choose SpiceJet, choose IndiGo, or even Air Asia India. Sometimes, Air India will be the cheapest option, which is a total win for me on a domestic flight, but not so internationally. I am unfortunately flying SpiceJet's 737 later this month, I'm just hoping that the entertainment streaming will save my sanity."
273,July 2019,Kolkata to Dhaka,Solo Leisure,Shiraj Ali Khan ,13th July 2019,8,na,5,5,4,na,2,Economy Class,5,na,Trip Verified,Excellent in-flight service," Kolkata to Dhaka. Excellent in-flight service with tasty food, comfortable seating. Landed before time. Spicejet has made improvement since the last couple of years. On board I was surprised by the smooth and kind service by Both the crew. The app works, the web site works and the level of service is  above most. "
274,July 2019,Jaisalmer to Ahmedabad,Couple Leisure,P Ahmed,12th July 2019,2,na,3,2,1,na,2,Economy Class,1,na,Trip Verified,poor customer service,"Jaisalmer to Ahmedabad. Worst experience with an airline so far. Travelled from a Jaisalmer and we were told that the flight would be delayed by 1h then ended up being delayed by around 3h. As a result of that, we missed our connection at Ahmedabad which was reasonably spaced at 3h from us landing. Upon landing we went to SpiceJet kiosk and staff was incredibly unhelpful telling us we need to buy new tickets to our destination. We ended up outside the airport, not being able to go back in arrivals or go into departures as we did not have a boarding ticket. We now need to wait for 4h until something is sorted by our insurance, in the heat, without water, food or toilets and with no help whatsoever from Spicejet. Poor airline with poor customer service. Incredibly unreliable"
275,May 2019,Dubai to Jaipur,Business,Mohsin Khan,9th July 2019,1,na,5,5,1,na,3,Economy Class,1,na,Trip Verified,the worst experience," Dubai to Jaipur. Poor airline,  I travel two times, the worst experience. First time flight was delayed 7hrs on 6th may from Dubai to Jaipur, no one the counter to advise further, Today check in staff stopped me to check my credit card, fine the approach was very unprofessional of the manager. Not explaining anything at same time dealing with some else over the phone. Spicejet needs to look after the customer service for enhancing the customer satisfaction!"
276,July 2019,Pune to Ahmadabad,Business,M Shah,6th July 2019,1,na,1,na,1,na,1,Economy Class,1,na,Not Verified,no customer service," Pune to Ahmadabad. Very poor support. The flight got delayed by almost 5 hours. During the time of delay, no customer service provided by airline. The reason for delay is also unexplained. Approach towards customer satisfaction is at level zero. The AC duct was also damaged in the cabin, we cannot adjust the temperature."
277,July 2019,Ahmedabad to Delhi,Couple Leisure,Pallavi Sethia,4th July 2019,1,na,2,na,1,na,1,Economy Class,1,na,Not Verified,The worst service ever, Ahmedabad to Delhi. The worst service ever. Flight was supposed to take off at 6 am but till 9:30 am we were clueless. No information provided by Airline. It is really unprofessional and irresponsible behaviour. This can not be accepted anywhere in service industries. Worst experience ever. Will never take this airline for any of my future needs.
278,March 2019,Bangalore to Kolkata,Business,P Nasseyn,26th June 2019,8,na,4,4,4,na,5,Economy Class,4,na,Trip Verified,I was pleasantly surprised," Bangalore to Kolkata. Very comfortable ride and a good meal. Used to think that SpiceJet was not meant for business and corporate travellers. However, I was pleasantly surprised. The leg space was plenty and the meal was refreshing. Departure and Arrival times were alright give or take a few minutes. Would recommend to other corporate travellers."
279,April 2019,Bangalore to Pune,Solo Leisure,Abhimanyu Gupta,24th June 2019,1,na,na,na,1,na,na,Economy Class,1,na,Trip Verified,a delay of 4 hours," Bangalore to Pune. Worst airline ever, facing a delay of 3.5 hours. My meal which I booked is useless.  And the worst part is the response which I received from the airline when I called up and asked an alternative. They replied saying that I have two options - I can cancel the flight and choose other airline, or I can wait for the delayed flight to board. "
